total_precipitation,surface_solar_radiation_downwards,evaporation,timestamp,hour,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_u_component_of_wind,10m_v_component_of_wind,soil_moisture_vwc,temp_c,dewpoint_c,pressure_hpa,precip_mm,radiation_mj_m2,evap_mm,wind_speed,wind_dir_deg,vpd_kpa,rel_humidity_pct,doy,month,hour_sin,hour_cos,doy_sin,doy_cos,month_sin,month_cos,site_name,comid,lat,lon
1.680851e-05,0.0,-1.089205e-05,2025-02-01 10:00:00,10,278.91736,276.2229,93338.81,2.7532043,-1.7832489,0.47489905,5.7673645,3.0729065,933.3881,0.01680851,0.0,-0.01089205,3.2802608,327.0689,0.15845901,82.7791,32,2,0.49999999999999994,-0.8660254037844387,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.8775463e-05,0.0,4.0959567e-06,2025-02-01 11:00:00,11,279.15588,276.38055,93400.44,2.743515,-1.4038391,0.47500134,6.00589,3.2305603,934.0044,0.018775463,0.0,0.0040959567,3.0818238,332.90146,0.16523516,82.33707,32,2,0.258819045102521,-0.9659258262890682,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.680851e-05,0.0,-1.4514662e-06,2025-02-01 12:00:00,12,278.97742,276.26273,93510.5,2.2524872,-0.72494507,0.4750744,5.827423,3.112732,935.105,0.01680851,0.0,-0.0014514662,2.3662722,342.15964,0.1601451,82.6682,32,2,1.2246467991473532e-16,-1.0,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
2.014637e-05,23668.0,-1.1338852e-06,2025-02-01 13:00:00,13,278.8363,276.3117,93614.0,1.9965363,-0.7135773,0.47510278,5.68631,3.1617126,936.14,0.02014637,0.023668,-0.0011338852,2.120224,340.33273,0.14848721,83.7718,32,2,-0.2588190451025208,-0.9659258262890683,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
3.3140182e-05,254656.0,-2.8612558e-05,2025-02-01 14:00:00,14,280.35242,276.9784,93753.75,2.1351929,-1.0261688,0.47520053,7.202423,3.8283997,937.5375,0.033140182,0.254656,-0.028612558,2.3689811,334.33118,0.21237874,79.093895,32,2,-0.4999999999999998,-0.8660254037844388,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
3.9696693e-05,549760.0,-7.2134426e-05,2025-02-01 15:00:00,15,280.44177,276.5329,93878.125,2.3506775,-1.8649902,0.47527635,7.2917786,3.382904,938.78125,0.039696693,0.54976,-0.07213443,3.0006456,321.57208,0.24350154,76.17656,32,2,-0.7071067811865471,-0.7071067811865479,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
3.2305717e-05,838800.0,-0.000100994715,2025-02-01 16:00:00,16,280.97095,276.48785,94010.125,2.1394653,-2.3425293,0.4752345,7.8209534,3.33786,940.10126,0.032305717,0.8388,-0.10099471,3.1725,312.40588,0.28362727,73.23658,32,2,-0.8660254037844384,-0.5000000000000004,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
3.7521124e-05,1.122736e+06,-0.000112464186,2025-02-01 17:00:00,17,282.23364,276.29895,94074.5,1.8231201,-2.2904053,0.47512555,9.083649,3.1489563,940.745,0.037521124,1.122736,-0.11246419,2.927409,308.51913,0.38874972,66.329315,32,2,-0.9659258262890683,-0.25881904510252063,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.9699335e-05,1.372768e+06,-0.00011126371,2025-02-01 18:00:00,18,282.90295,276.0218,94047.06,1.4336243,-1.9546051,0.4747467,9.75296,2.8717957,940.47064,0.019699335,1.372768,-0.11126371,2.4239967,306.25854,0.45688277,62.171753,32,2,-1.0,-1.8369701987210297e-16,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.3411045e-05,1.429548e+06,-0.00010065967,2025-02-01 19:00:00,19,283.6803,275.98248,94050.94,1.150116,-1.9798279,0.47433007,10.530304,2.832489,940.5094,0.013411045,1.429548,-0.10065967,2.2896473,300.15305,0.52348244,58.85501,32,2,-0.9659258262890684,0.2588190451025203,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
2.115965e-06,1.518968e+06,-0.00010095537,2025-02-01 20:00:00,20,284.2245,275.6897,94047.44,0.85580444,-1.9930573,0.47383404,11.074493,2.5397034,940.47437,0.002115965,1.518968,-0.10095537,2.169027,293.23834,0.58586276,55.590504,32,2,-0.8660254037844386,0.5000000000000001,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,1.183684e+06,-8.365279e-05,2025-02-01 21:00:00,21,284.12317,275.37317,94106.125,0.4810028,-1.8581696,0.47339153,10.973175,2.223175,941.0613,0.0,1.183684,-0.083652794,1.9194161,284.51294,0.5933837,54.716503,32,2,-0.7071067811865477,0.7071067811865474,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,673876.0,-5.179667e-05,2025-02-01 22:00:00,22,281.9303,274.95776,94098.625,-0.0021820068,-0.9516754,0.47309422,8.780304,1.8077698,940.98627,0.0,0.673876,-0.051796667,0.9516779,269.86865,0.4351396,61.53062,32,2,-0.5000000000000004,0.8660254037844384,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,148964.0,-1.0654796e-05,2025-02-01 23:00:00,23,280.23438,274.79932,94163.31,-0.6278076,-1.0452576,0.47294545,7.084381,1.6493225,941.6331,0.0,0.148964,-0.010654796,1.2193054,239.00995,0.31955075,68.28841,32,2,-0.25881904510252157,0.9659258262890681,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-2.6663765e-06,2025-02-02 00:00:00,0,279.1239,274.51135,94233.56,-1.120575,-1.1843109,0.4728403,5.9739075,1.3613586,942.33563,0.0,0.0,-0.0026663765,1.6304234,226.58398,0.25938785,72.21107,33,2,0.0,1.0,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-2.1413434e-06,2025-02-02 01:00:00,1,278.29565,274.18115,94273.19,-1.5621796,-0.95062256,0.4727298,5.1456604,1.0311584,942.7319,0.0,0.0,-0.0021413434,1.8286848,211.32149,0.22303295,74.690445,33,2,0.25881904510252074,0.9659258262890683,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-1.6258564e-06,2025-02-02 02:00:00,2,276.99792,273.7329,94319.125,-1.7911682,-0.63552856,0.4726143,3.847931,0.58291626,943.1912,0.0,0.0,-0.0016258564,1.9005736,199.53531,0.16739434,79.195274,33,2,0.49999999999999994,0.8660254037844387,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-1.7613638e-06,2025-02-02 03:00:00,3,276.7102,273.79395,94344.56,-1.9492798,-0.4086151,0.47250044,3.5602112,0.6439514,943.4456,0.0,0.0,-0.0017613638,1.991647,191.83914,0.14840305,81.17736,33,2,0.7071067811865475,0.7071067811865476,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-2.0782463e-06,2025-02-02 04:00:00,4,276.1842,273.47815,94367.875,-1.9221039,-0.2482605,0.47239006,3.0342102,0.32815552,943.6788,0.0,0.0,-0.0020782463,1.9380703,187.35963,0.13406599,82.35064,33,2,0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-3.2437965e-06,2025-02-02 05:00:00,5,275.83972,273.3222,94369.94,-1.8248596,-0.06466675,0.47227752,2.6897278,0.1722107,943.6994,0.0,0.0,-0.0032437965,1.8260051,182.02953,0.12274361,83.4408,33,2,0.9659258262890683,0.25881904510252074,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-4.3944456e-06,2025-02-02 06:00:00,6,275.68787,272.83093,94382.06,-1.8115082,0.06138611,0.47216773,2.5378723,-0.31906128,943.8206,0.0,0.0,-0.0043944456,1.8125479,178.0592,0.13650835,81.38362,33,2,1.0,6.123233995736766e-17,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,-5.5455603e-06,2025-02-02 07:00:00,7,275.66162,272.2057,94394.375,-2.0017242,0.18179321,0.47205102,2.5116272,-0.9443054,943.9437,0.0,0.0,-0.0055455603,2.0099623,174.81073,0.16182321,77.889984,33,2,0.9659258262890683,-0.25881904510252063,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
3.874302e-07,0.0,-6.6438224e-06,2025-02-02 08:00:00,8,275.76074,271.8324,94400.375,-2.0625763,0.4198761,0.47192788,2.6107483,-1.3175964,944.0037,0.0003874302,0.0,-0.0066438224,2.1048794,168.49359,0.18243259,75.24948,33,2,0.8660254037844387,-0.49999999999999983,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
8.046627e-07,0.0,-6.744638e-06,2025-02-02 09:00:00,9,275.7815,271.89697,94401.06,-1.9891968,0.50231934,0.4718089,2.6315002,-1.2530212,944.0106,0.0008046627,0.0,-0.006744638,2.0516405,165.82776,0.18088102,75.496216,33,2,0.7071067811865476,-0.7071067811865475,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.7881393e-06,0.0,-5.882699e-06,2025-02-02 10:00:00,10,275.60974,271.41638,94418.94,-1.6596069,0.54319763,0.4716921,2.4597473,-1.7336121,944.1894,0.0017881393,0.0,-0.005882699,1.7462413,161.87646,0.19129801,73.766,33,2,0.49999999999999994,-0.8660254037844387,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.937151e-05,0.0,-4.759524e-06,2025-02-02 11:00:00,11,275.5686,272.42072,94463.875,-1.6984558,0.44869995,0.4716437,2.4186096,-0.72927856,944.63873,0.01937151,0.0,-0.004759524,1.7567253,165.2016,0.14793044,79.653694,33,2,0.258819045102521,-0.9659258262890682,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.1146069e-05,0.0,-3.909692e-06,2025-02-02 12:00:00,12,275.30847,272.86194,94497.31,-1.7728577,0.52723694,0.47157097,2.1584778,-0.28805542,944.97314,0.011146069,0.0,-0.003909692,1.8495953,163.43787,0.11557144,83.80638,33,2,1.2246467991473532e-16,-1.0,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
9.536743e-07,24136.0,-3.7511345e-06,2025-02-02 13:00:00,13,275.55493,273.20978,94537.25,-1.6638641,0.6773834,0.4714687,2.4049377,0.059783936,945.3725,0.0009536743,0.024136,-0.0037511345,1.7964666,157.84802,0.112891674,84.45776,33,2,-0.2588190451025208,-0.9659258262890683,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.4901161e-06,235076.0,-1.2094388e-05,2025-02-02 14:00:00,14,276.1183,273.56573,94551.25,-1.5944061,0.7929535,0.4713639,2.9682922,0.41574097,945.5125,0.0014901161,0.235076,-0.012094388,1.7807038,153.55725,0.12653315,83.2642,33,2,-0.4999999999999998,-0.8660254037844388,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.847744e-06,438740.0,-2.1150336e-05,2025-02-02 15:00:00,15,275.77734,273.1944,94553.81,-1.4910583,1.1736908,0.47126305,2.6273499,0.044403076,945.53815,0.001847744,0.43874,-0.021150336,1.8975787,141.79184,0.12518102,83.03683,33,2,-0.7071067811865471,-0.7071067811865479,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.3113022e-06,783888.0,-3.3709686e-05,2025-02-02 16:00:00,16,276.5249,273.3131,94507.94,-1.3376007,1.620285,0.47110534,3.3749084,0.16311646,945.07935,0.0013113022,0.783888,-0.033709686,2.101071,129.54083,0.16007805,79.42883,33,2,-0.8660254037844384,-0.5000000000000004,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
4.4703484e-07,1.036288e+06,-4.3580076e-05,2025-02-02 17:00:00,17,278.2312,273.82513,94419.19,-1.0107269,1.9165955,0.47089207,5.0812073,0.6751404,944.1919,0.00044703484,1.036288,-0.043580078,2.1667736,117.805145,0.23579651,73.1215,33,2,-0.9659258262890683,-0.25881904510252063,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
2.9802322e-07,1.089184e+06,-4.862342e-05,2025-02-02 18:00:00,18,278.48083,273.75287,94335.875,-0.6328125,2.0738068,0.47065413,5.330841,0.60287476,943.35876,0.00029802322,1.089184,-0.04862342,2.1682081,106.96933,0.25453782,71.48556,33,2,-1.0,-1.8369701987210297e-16,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.013279e-06,1.167924e+06,-5.4124277e-05,2025-02-02 19:00:00,19,279.4131,273.99988,94234.5,-0.5133362,2.433487,0.47039473,6.263092,0.84988403,942.345,0.001013279,1.167924,-0.054124277,2.487041,101.91171,0.3026505,68.2183,33,2,-0.9659258262890684,0.2588190451025203,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,1.210908e+06,-5.786214e-05,2025-02-02 20:00:00,20,281.64136,274.6419,94182.625,0.22590637,2.8608093,0.47010803,8.491364,1.4919128,941.82623,0.0,1.210908,-0.05786214,2.869715,85.484955,0.42881155,61.34057,33,2,-0.8660254037844386,0.5000000000000001,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,944104.0,-4.9683265e-05,2025-02-02 21:00:00,21,282.13684,274.8828,94112.06,0.15791321,3.0045776,0.46986544,8.986847,1.7328186,941.1206,0.0,0.944104,-0.049683265,3.0087245,86.991425,0.4547786,60.35201,33,2,-0.7071067811865477,0.7071067811865474,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
2.3841858e-07,502660.0,-3.060163e-05,2025-02-02 22:00:00,22,280.5465,274.60535,94157.625,-0.089782715,2.2248993,0.4697162,7.396515,1.4553528,941.57623,0.00023841858,0.50266,-0.03060163,2.22671,92.31085,0.35085982,65.91826,33,2,-0.5000000000000004,0.8660254037844384,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,125528.0,-4.5760535e-06,2025-02-02 23:00:00,23,280.03052,274.75134,94178.31,-0.4905548,1.772049,0.46964622,6.8805237,1.6013489,941.78314,0.0,0.125528,-0.0045760535,1.8386955,105.47363,0.30790734,69.013084,33,2,-0.25881904510252157,0.9659258262890681,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,6.851973e-06,2025-02-03 00:00:00,0,278.76025,274.6046,94171.125,-0.321167,1.7530365,0.46959674,5.61026,1.4546204,941.71124,0.0,0.0,0.006851973,1.7822136,100.381805,0.23160583,74.55373,34,2,0.0,1.0,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.1920929e-07,0.0,8.039642e-06,2025-02-03 01:00:00,1,278.5503,274.42114,94195.81,0.17570496,1.7394409,0.4695474,5.400299,1.2711487,941.9581,0.00011920929,0.0,0.008039642,1.7482927,84.231995,0.22731668,74.65778,34,2,0.25881904510252074,0.9659258262890683,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.1920929e-07,0.0,9.41474e-06,2025-02-03 02:00:00,2,277.71875,274.12854,94191.75,0.44610596,1.4304504,0.46949363,4.568756,0.97854614,941.9175,0.00011920929,0.0,0.00941474,1.4983988,72.67917,0.19070476,77.468666,34,2,0.49999999999999994,0.8660254037844387,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
5.9604645e-08,0.0,1.071603e-05,2025-02-03 03:00:00,3,277.90234,274.3499,94185.06,0.6512604,1.1017456,0.46942842,4.75235,1.1999207,941.85065,5.9604645e-05,0.0,0.01071603,1.2798373,59.411957,0.19110101,77.71016,34,2,0.7071067811865475,0.7071067811865476,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
1.1920929e-07,0.0,1.0283431e-05,2025-02-03 04:00:00,4,277.4336,274.19135,94139.375,0.8435364,0.9686279,0.4693532,4.2836,1.0413513,941.39374,0.00011920929,0.0,0.010283431,1.2844429,48.94879,0.17096668,79.392624,34,2,0.8660254037844386,0.5000000000000001,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,9.19844e-06,2025-02-03 05:00:00,5,276.66663,273.8285,94118.0,0.8728943,0.57699585,0.46927476,3.516632,0.6784973,941.18,0.0,0.0,0.00919844,1.0463598,33.46527,0.144377,81.63153,34,2,0.9659258262890683,0.25881904510252074,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,8.542091e-06,2025-02-03 06:00:00,6,276.03247,273.59814,94105.875,0.99668884,0.45996094,0.46919572,2.8824768,0.44815063,941.0588,0.0,0.0,0.008542091,1.0977033,24.772797,0.120458245,83.9703,34,2,1.0,6.123233995736766e-17,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,3.2780226e-06,2025-02-03 07:00:00,7,275.59875,273.24,94106.31,1.0140381,0.40379333,0.4691161,2.448761,0.08999634,941.0631,0.0,0.0,0.0032780226,1.0914772,21.712616,0.113815665,84.379456,34,2,0.9659258262890683,-0.25881904510252063,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,4.2265747e-06,2025-02-03 08:00:00,8,274.64386,272.5302,94064.69,1.0426178,0.30891418,0.46903527,1.493866,-0.6197815,940.64685,0.0,0.0,0.0042265747,1.0874189,16.503876,0.09669447,85.790405,34,2,0.8660254037844387,-0.49999999999999983,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,3.789086e-06,2025-02-03 09:00:00,9,274.8023,272.55457,94054.0,1.144165,0.20729065,0.4689529,1.6523132,-0.59542847,940.54,0.0,0.0,0.003789086,1.1627911,10.269012,0.103441715,84.97088,34,2,0.7071067811865476,-0.7071067811865475,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,2.9038638e-06,2025-02-03 10:00:00,10,274.6142,272.3943,94050.56,1.1108398,-0.1694336,0.46887064,1.4642029,-0.7557068,940.5056,0.0,0.0,0.0029038638,1.1236871,351.32767,0.101024926,85.12234,34,2,0.49999999999999994,-0.8660254037844387,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,2.2538006e-06,2025-02-03 11:00:00,11,274.7071,272.18054,94076.19,1.2148285,-0.018463135,0.46878827,1.5570984,-0.9694519,940.7619,0.0,0.0,0.0022538006,1.2149688,359.12927,0.11455953,83.24138,34,2,0.258819045102521,-0.9659258262890682,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,0.0,3.0873343e-07,2025-02-03 12:00:00,12,275.17297,272.42297,94088.125,1.2241364,0.029037476,0.46870434,2.0229797,-0.72702026,940.8812,0.0,0.0,0.00030873343,1.2244806,1.3588562,0.1275745,81.95048,34,2,1.2246467991473532e-16,-1.0,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,43648.0,-7.096678e-07,2025-02-03 13:00:00,13,275.0072,271.96692,94136.625,1.1352386,-0.033584595,0.46861982,1.8572083,-1.183075,941.3663,0.0,0.043648,-0.0007096678,1.1357353,358.30548,0.13829464,80.20015,34,2,-0.2588190451025208,-0.9659258262890683,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,480552.0,-1.6895821e-05,2025-02-03 14:00:00,14,278.7719,274.23743,94153.25,0.8706207,-0.026977539,0.4685557,5.6219177,1.0874329,941.5325,0.0,0.480552,-0.016895821,0.8710386,358.22516,0.25004864,72.54967,34,2,-0.4999999999999998,-0.8660254037844388,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,1.045028e+06,-7.0995186e-05,2025-02-03 15:00:00,15,281.16235,276.61462,94174.06,0.5644989,0.5846863,0.46859467,8.01236,3.4646301,941.7406,0.0,1.045028,-0.07099518,0.812722,46.00638,0.29055154,72.93852,34,2,-0.7071067811865471,-0.7071067811865479,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,1.64712e+06,-0.00010805018,2025-02-03 16:00:00,16,283.24316,275.38416,94165.19,0.7051239,1.0433044,0.46825433,10.09317,2.2341614,941.65186,0.0,1.64712,-0.10805018,1.2592394,55.94696,0.51809585,58.071,34,2,-0.8660254037844384,-0.5000000000000004,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
0.0,2.098472e+06,-0.00013242569,2025-02-03 17:00:00,17,287.2906,274.80847,94093.81,0.7780762,1.3688202,0.46761024,14.1405945,1.6584778,940.9381,0.0,2.098472,-0.1324257,1.5745066,60.384888,0.92466897,42.682804,34,2,-0.9659258262890683,-0.25881904510252063,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,"Watauga River, NC",19743430,36.215,-81.687
